Name,RA,DEC,old_tS
RCS0357_05401,59.16375000000001,-5.983388888888889,4.25
RCS2143_11109,323.18375000000003,0.9161666666666668,4.25
GZ587742062688927841,198.20275,22.865583333333333,4.25
UN588017606290243600,169.5134402,45.11300649,4.24
GT1237658611440222364,157.241232891286,45.3643443352421,4.21
GZ587739406256505031,215.0327083333333,30.366472222222225,4.2
UN587728931342581891,133.76445106,47.16862359,4.19
GZ587741421638451429,131.45754166666666,21.19983333333333,4.19
GZ587742014368907462,212.47179166666663,20.515472222222225,4.18
GZ588016878292631763,131.53833333333336,27.97,4.18
GZ588848899922591945,202.6701666666667,-0.1419722222222222,4.17
GZ587742578062393353,207.94683333333333,19.48825,4.17
RCS2329_13100,349.805,1.6172222222222223,4.14
GZ587742061093191782,233.30954166666663,15.01752777777778,4.14
RCS0047_01722,15.825833333333335,5.070111111111111,4.13
UN587735665033019414,194.78483084,56.25852951,4.11
UN587739608081825915,161.83275856,29.59673368,4.11
GZ588017977813696599,168.64229166666664,38.01513888888889,4.11
RCS1514_08799,231.71375,6.626472222222223,4.08
RCS2338_13509,351.4170833333334,-8.737138888888888,4.08
GZ587727221936095299,326.47779166666663,11.678277777777778,4.06
RCS1645_09994,251.15291666666667,41.85216666666667,4.05
GZ587729158426853468,188.49945833333337,4.568027777777777,4.04
GZ587733398652518655,255.89620833333336,25.349166666666665,4.02
MCG-3-35-014,205.37062,-19.37236,4.01
GZ587732771589390460,175.50829166666665,9.928694444444444,4.0
RCS0047_01384,13.758333333333333,-0.1701944444444444,3.95
RCS0357_04977,56.72666666666667,-10.27575,3.95
UN587732483833725127,219.18361723,44.92569885,3.94
GZ587742062166278433,232.087125,16.200722222222222,3.94
RCS0047_00944,11.857916666666666,1.7924166666666663,3.93
RCS1514_08851,232.0483333333333,8.923333333333332,3.93
RCS2143_10720,321.46166666666664,-0.3607499999999999,3.93
GZ588007005272408196,255.50758333333337,36.366083333333336,3.93
GZ588018091081990347,243.10379166666667,30.531666666666663,3.93
GZ587726032783212563,174.94054166666666,2.61925,3.93
RCS0047_00025,7.639166666666667,1.993138888888889,3.92
RCS2143_11762,325.8408333333333,3.1811666666666665,3.92
GZ587742014904860691,210.288625,21.23788888888889,3.92
GZ587730816822411334,331.05004166666663,-8.643333333333333,3.92
GZ587739114700537971,125.35412499999998,20.86130555555556,3.91
GZ587728668803006587,118.34125,36.28775,3.89
GZ588017704010449078,194.60866666666664,12.604083333333334,3.86
GT1237665330927435873,188.623245080549,32.8937311651775,3.86
RCS0047_01113,12.619166666666668,-2.165666666666666,3.85
GZ587741720675876920,193.7758333333333,26.31611111111112,3.85
RCS1514_08668,230.7783333333333,10.00925,3.84
RCS2329_13945,352.70958333333334,1.1616388888888889,3.83
RCS2143_12799,329.7095833333333,1.5776666666666666,3.82
UN587725470127161538,118.95464557,41.18700188,3.81
RCS0310_04634,50.30708333333334,-12.198916666666667,3.81
GZ587725591455203539,260.6995833333333,65.57533333333333,3.81
GZ587741722826047526,200.78704166666668,27.24388888888889,3.8
UN587736584435794194,234.72689,29.70549804,3.79
UN587741533330276449,191.54909446,30.0956038,3.79
GZ587745539437822055,135.49358333333336,11.107111111111111,3.78
GZ588018254289371194,226.66179166666663,44.934305555555554,3.76
UN587732482222981239,217.99943793,43.96181286,3.75
RCS2338_13974,352.79291666666666,-9.07311111111111,3.74
GZ587733609627255097,247.341625,39.6205,3.73
GZ587732052706852991,134.48624999999998,38.56355555555555,3.73
RCS1514_08201,227.65166666666667,10.02077777777778,3.72
GZ587742551748313160,205.01579166666664,19.601694444444448,3.72
GZ587729781199667607,256.0109583333333,33.868833333333335,3.71
GT1237665129610936526,166.174498649075,34.5213845736121,3.71
RCS2338_15143,359.00083333333333,-11.956444444444443,3.68
GZ587722952767439436,237.24979166666665,-0.0048055555555555,3.67
UN587733080279482448,197.69179408,54.02315382,3.66
RCS1514_07641,224.5233333333333,6.55975,3.66
RCS2143_12618,329.03625,1.097361111111111,3.65
GZ588018253228736638,253.9838333333333,24.68766666666667,3.63
RCS2143_10735,321.5475,1.0608333333333333,3.62
UN587739405699121275,159.93125068,31.25574548,3.6
RCS1303_07302,193.33166666666665,-5.063305555555555,3.57
GZ587731887344910666,120.24833333333332,34.57288888888889,3.57
UN588017113974898776,198.25403255,45.55627251,3.56
GZ587742061062258850,158.84033333333335,20.14,3.53
GZ587739408396058779,194.17841666666664,35.68594444444444,3.52
RCS2329_12937,347.9495833333333,-0.8532777777777778,3.51
RCS2338_14784,356.20958333333334,-13.075611111111112,3.51
RCS1303_07408,194.2825,2.086527777777778,3.5
GZ587739652645191703,239.7994583333333,20.747611111111112,3.5
GZ588018055664435211,249.9350833333333,28.87216666666667,3.48
RCS0133_02622,23.30291666666667,1.5553611111111112,3.47
RCS2338_14175,353.56708333333336,-8.721638888888888,3.47
GZ587739648893386939,169.3420833333333,32.70938888888889,3.46
RCS2143_11072,322.99333333333334,-0.0396944444444444,3.45
UN587739131347140868,219.47067761,31.843454,3.43
GZ587736753011229034,253.15741666666665,23.98611111111111,3.43
RCS2143_10534,320.5020833333333,1.4935555555555555,3.42
GZ588017604160258102,223.00929166666668,37.60533333333333,3.42
UN587739294552424522,169.90830572,33.44940344,3.41
GZ587736545774796882,226.42429166666668,5.095055555555556,3.41
UN587738615948771469,161.44578421,34.41887211,3.4
GZ587741816772100483,126.43908333333331,13.712055555555557,3.4
GT1237664667352039631,132.825868969778,26.0537496176627,3.4
GZ588017724397518988,178.13250000000002,6.689138888888889,3.39
GZ587727942423281860,149.91499999999996,1.0995277777777777,3.39
UN587739504477995184,206.33559931,29.72706232,3.38
GZ587739302603194487,176.10570833333333,33.68497222222222,3.38
GZ587742014888345697,169.59012500000003,22.485333333333333,3.37
GZ587744638565155000,127.38612499999998,14.451916666666666,3.37
GZ587724648184348875,182.4809583333333,-3.5308333333333333,3.36
RCS0357_05510,59.68458333333333,-9.777805555555556,3.35
RCS2338_13291,350.67958333333337,-10.497416666666666,3.34
UN587735742615781689,239.20781905,31.77391823,3.33
RCS2143_11456,324.78624999999994,-1.886861111111111,3.32
GZ587738574071267367,202.147875,38.97697222222222,3.32
GZ587725039554068634,177.71716666666669,-3.137722222222222,3.31
GZ587732702322622625,145.51558333333332,5.65925,3.31
RCS2338_13310,350.72041666666667,-12.694777777777778,3.3
RCS2329_13218,350.46125,0.6259722222222223,3.28
RCS2329_14676,355.295,1.6239444444444444,3.28
GZ587742890509795459,245.62375,50.38216666666667,3.27
RCS2143_11796,325.9529166666666,1.535472222222222,3.26
GZ588023668639596653,195.4904583333333,19.253222222222224,3.26
GZ587739303146487925,193.77816666666664,34.23533333333334,3.24
RCS0047_01097,12.557083333333331,1.2331666666666667,3.23
UN587728931879911566,134.55158664,48.14149504,3.22
RCS2338_14849,356.9054166666667,-11.16088888888889,3.22
GZ587741533324378159,176.00741666666664,30.04508333333333,3.22
GZ587736809916858476,218.72558333333333,13.592638888888889,3.21
UN587735240101789954,133.38945969,31.29516434,3.19
UN588017605214011603,162.27144559,43.00435939,3.18
RCS0047_00198,8.76375,-0.8300833333333333,3.18
GZ587742567854637186,145.60970833333334,15.558944444444446,3.17
GZ588017991763558646,204.6386666666667,9.730722222222225,3.17
UN587736942517747871,212.81969423,37.30750966,3.13
GZ587738067808813306,128.83979166666668,61.57586111111112,3.11
RCS1514_08502,229.5183333333333,9.229805555555556,3.1
GT1237660963472932915,129.574801491995,30.9169613387387,3.08
GZ588010878771068943,207.370625,4.213861111111111,3.07
RCS2143_12055,326.8395833333334,0.3850277777777778,3.05
UN588017626151976963,174.02268255,44.23509392,3.04
GZ587741421096403430,120.73541666666664,15.352777777777778,3.04
GZ587735661010747524,146.34175000000002,34.703027777777784,3.03
UN587732136997224571,186.10046884,53.57848472,3.01
RCS2338_13999,352.90666666666664,-11.101527777777775,3.01
GZ587741708885622812,181.87866666666667,27.321277777777777,3.01
GZ588017705069772903,160.70370833333334,12.523666666666667,3.01
RCS0047_00305,9.220833333333331,1.892472222222222,3.0
GT1237661957762842806,217.764070174471,46.7991729860475,2.99
RCS2143_10573,320.73291666666665,2.6208333333333336,2.98
RCS0310_04478,48.79416666666667,-11.60475,2.97
GZ587742551751131271,211.66054166666663,18.73475,2.97
UN587739099137572941,186.57311888,38.70923611,2.96
RCS1303_07173,192.4675,-4.682944444444445,2.96
GZ587736945742053818,254.77383333333336,18.605666666666668,2.96
UN587729386620321927,203.18875973,58.29012984,2.95
RCS0310_04300,47.81541666666666,-16.96061111111111,2.94
GZ587724649255403683,176.23887499999998,-2.50375,2.94
RCS2329_12999,348.6129166666667,0.6482222222222221,2.93
GZ588848900469293080,225.05341666666664,0.33975,2.93
GZ587739408407265415,223.85429166666663,29.715416666666663,2.93
GZ587725469592715391,123.84891666666664,45.584500000000006,2.93
UN588017625076465776,168.83783374,42.70483826,2.91
RCS2143_10824,321.9791666666667,3.785972222222222,2.91
GZ588010878220304450,175.53041666666667,4.211,2.89
UN587728670419583186,128.41019626,47.7318255,2.88
RCS2143_10654,321.1433333333333,-2.0064166666666665,2.88
GZ587739708491497658,234.64025,21.38747222222222,2.88
GZ588016879903506552,131.33845833333334,29.298333333333336,2.88
UN587733399719575770,244.5643643,37.10468616,2.87
RCS0047_00316,9.272916666666667,4.8487222222222215,2.87
GZ587742629066899820,234.45941666666667,12.083055555555555,2.87
GZ588023669706260644,178.32637499999998,20.10738888888889,2.87
GZ587742578070913258,228.09595833333333,15.84875,2.87
GZ587734623244582939,135.06333333333333,35.72213888888889,2.86
GZ587736584972337487,234.3107916666667,30.51308333333333,2.85
GZ587732770523054085,192.62704166666663,9.1465,2.84
GZ587742061061013651,155.83874999999998,19.47005555555556,2.84
RCS2338_13760,352.16624999999993,-5.823222222222222,2.83
RCS2338_14867,357.0808333333333,-12.556944444444444,2.83
UN588017605767790759,215.30442819,41.52840269,2.81
GZ587728676861182142,203.6770833333333,62.574444444444445,2.78
GZ587739844848320635,221.83766666666665,20.2795,2.78
GZ587736542565761236,239.61658333333327,5.924916666666667,2.77
UN587729385545662535,198.86180776,58.07963612,2.76
UN587738615955324965,179.59020087,36.63901636,2.74
J033328.87+000156.13,53.36979167,0.03257222,2.73
GZ588017729762099275,184.86883333333333,7.798527777777777,2.73
GZ587733195161337955,199.417,53.14361111111111,2.73
UN587733409912979581,224.93511443,46.40235293,2.72
GZ587732770524889173,196.9929583333333,9.003305555555556,2.72
RCS0047_00574,10.218749999999998,4.394416666666667,2.71
GZ587730772806205680,339.39008333333334,12.51436111111111,2.69
GZ587734303802720300,330.2821666666666,-0.7086111111111111,2.67
UN587732154176045285,135.61413126,38.86192098,2.66
RCS2338_13998,352.90416666666664,-11.923666666666666,2.66
RCS2338_14951,357.8879166666667,-10.769194444444445,2.66
GZ588023668629962900,172.13966666666667,19.06988888888889,2.66
UN587735044152361039,135.75551371,33.67005026,2.65
GZ587739719765852290,224.4509583333333,23.336777777777776,2.65
UN587739505006411904,183.991331,32.05614923,2.64
RCS1514_08448,229.00041666666667,9.96825,2.64
UN587732483276210382,150.73708816,44.4160811,2.63
GZ587741490352292316,122.18108333333332,14.789194444444444,2.63
GZ588023240743518273,135.05333333333334,17.553583333333336,2.62
GZ587725041709875390,196.83541666666667,-1.435361111111111,2.62
UN588017948814278720,182.04701378,42.84441148,2.61
GZ587725775603433949,113.97620833333332,39.5625,2.61
RCS0310_03744,44.35416666666667,-14.869083333333334,2.59
RCS1111_06671,165.2875,-3.918694444444444,2.59
UN587736976880632044,226.12862048,30.52601194,2.58
GZ587727213881065580,315.3104166666667,-6.432916666666667,2.58
GZ587746209984020730,163.707,9.185027777777778,2.57
GZ588009368546639883,136.77041666666668,53.44905555555555,2.54
MRK212,187.06348,44.45314,2.54
UN588017720649580654,198.75906567,41.29317213,2.52
RCS1645_10203,252.5558333333333,41.49672222222223,2.52
GZ587726877271982363,333.71837500000004,-9.432888888888888,2.52
UN587731522284028088,144.52742272,48.07154008,2.51
RCS0310_04518,49.08166666666667,-15.526305555555556,2.51
GZ587739407878652161,242.60954166666667,21.17777777777778,2.5
GZ588297863652769910,164.79404166666666,45.23066666666667,2.49
UN587731870165106746,157.56532692,52.56694234,2.48
GZ588010879835766880,186.7615,5.600083333333333,2.48
UN587738615414980743,169.94347748,35.30096401,2.47
GZ588017704002584604,176.12754166666667,12.702944444444444,2.47
NGC3758,174.12125,21.59611,2.47
UN587729154134179961,178.27689487,64.29902691,2.46
UN587738947757998264,186.39703872,40.25472643,2.46
GZ587742575914582207,207.026625,17.993361111111113,2.46
RCS0047_00026,7.649166666666666,-3.675777777777778,2.45
GZ588013384352792733,177.51562500000003,53.190305555555554,2.45
MRK777,189.53725,14.35322,2.45
RCS1111_06867,166.0725,-2.825611111111111,2.44
RCS1514_08779,231.5820833333333,7.425111111111112,2.44
RCS2338_14845,356.87750000000005,-9.654388888888889,2.44
GZ587742566789283919,165.45520833333336,17.983194444444443,2.44
GZ587739158189047958,144.3599166666667,30.526333333333334,2.44
GZ587724234247241939,7.614333333333333,16.1065,2.44
GZ587742061071630436,181.65983333333327,22.249,2.43
UN587725492134281452,256.62886311,62.67896481,2.42
GZ587742061098106965,244.27483333333333,11.5215,2.4
GZ587738570851876963,186.978625,16.071527777777778,2.38
GT1237657587096289353,37.0404509610825,0.799083301918103,2.38
GZ587742611343802434,229.2550833333333,13.102972222222222,2.36
GZ588017704018313247,212.82337500000003,11.321194444444444,2.36
GZ587724198819791015,27.285,13.96325,2.36
GT1237665564997714246,217.526709428389,20.5941576317881,2.36
GZ587725551202074700,136.27858333333336,57.50325,2.34
RCS0310_03794,44.72666666666667,-9.843555555555556,2.33
RCS1514_08821,231.885,11.32863888888889,2.32
GZ588017948275245217,175.59395833333332,41.98233333333334,2.32
GZ587727178988388360,4.713416666666666,-10.377277777777778,2.31
UN587738067267551579,119.11316072,53.00402809,2.3
RCS0047_00041,7.729166666666666,3.2420555555555555,2.29
RCS1613_09292,243.15125,55.29552777777778,2.29
GZ587725590919184603,260.77104166666663,63.57605555555556,2.29
GZ587732771046228165,161.0509583333333,8.781472222222224,2.29
GZ587739406797766859,225.9942083333333,27.443555555555555,2.29
RCS2143_12621,329.0491666666667,2.241138888888889,2.28
GZ587742903401054333,191.96145833333333,17.709694444444445,2.28
GZ587728880338468874,149.898875,4.099583333333333,2.28
RCS0047_00402,9.611249999999998,-3.280305555555556,2.27
RCS0310_03823,44.95291666666667,-13.878861111111112,2.27
GZ587726878885019907,339.4398333333333,-8.640527777777777,2.27
RCS0047_01248,13.170416666666668,5.176472222222222,2.26
GZ587741726580539523,189.70929166666667,25.145972222222223,2.26
UN587725982302142672,132.36293663,57.31789404,2.25
UN587738950950977677,186.38122235,36.79283113,2.25
GZ587733603734192307,252.36516666666668,32.67561111111111,2.24
GZ587734622161731985,117.22425,21.94997222222222,2.24
MRK153,162.27097,52.3355,2.24
RCS2338_13473,351.30791666666664,-5.348916666666667,2.22
MCG+10-19-089,203.41233,60.38794,2.22
RCS0047_01192,12.947083333333332,0.2979166666666666,2.21
RCS0047_01351,13.596666666666668,-2.670638888888889,2.21
UN587736977416978617,225.13600292,31.47072052,2.2
RCS1514_08050,226.8345833333333,9.586416666666668,2.2
GZ587742774013657199,160.627875,15.759972222222222,2.2
UN588011219141984319,230.49384129,54.03100646,2.18
RCS0047_01747,15.938750000000002,2.8100277777777776,2.18
GZ587739607563632783,211.0992083333333,28.64819444444444,2.18
GZ587742059995004961,174.7144583333333,20.98255555555556,2.17
UN587728930269954093,137.54173702,48.22825087,2.16
UN588016878831468654,135.60135897,30.56598357,2.15
UN587725552269328652,119.74791257,46.46462722,2.14
UN587728677932236907,190.32801213,64.5138401,2.14
GZ587742190435500071,168.5244583333333,24.12477777777778,2.14
RCS0047_00958,11.936666666666667,-2.5876944444444447,2.13
GZ587736941450559785,229.30504166666665,30.98033333333333,2.12
GZ588298662504628336,200.16087500000003,45.90955555555556,2.1
GZ587726102563586259,228.300875,4.543777777777778,2.09
GZ587736808308474099,223.60479166666667,11.581083333333334,2.09
GZ587742061612302425,190.997125,22.56655555555556,2.08
UN587735663161442343,153.99231608,39.24309654,2.07
RCS0310_04218,47.33541666666667,-15.123194444444444,2.07
GZ587742062124597648,132.1556666666667,14.486777777777776,2.06
GZ587745539969581436,123.918625,8.564972222222224,2.06
RCS0310_04291,47.76291666666666,-12.311055555555557,2.05
GZ587742576997957783,229.6300416666667,14.677388888888888,2.05
GZ587730775492001995,342.485625,14.874777777777778,2.05
RCS2143_10994,322.65583333333336,-0.9843888888888888,2.04
RCS2329_14188,353.6195833333333,-0.5381666666666667,2.04
UN587725469601628172,148.67451523,59.4418111,2.03
RCS2143_11601,325.2925,-0.8877777777777778,2.03
RCS2329_13131,350.08375,-0.3174722222222222,2.03
GZ587733411525361855,230.8288333333333,45.256194444444446,2.03
GZ587731513691078744,45.213625,0.8160833333333334,2.03
GZ587734303269912803,339.624625,-1.171,2.02
RCS0047_00843,11.400833333333336,-3.5480277777777776,2.01
GZ587732770516238485,176.97958333333332,9.199222222222222,2.01
GZ587742550137700520,204.8777083333333,18.41630555555556,2.01
UN587733440509575294,232.64790955,45.73664034,1.99
GZ587742552285970620,206.96620833333333,19.803083333333333,1.99
UN587735665844617355,218.67610385,52.41722262,1.98
RCS0357_05415,59.236250000000005,-7.214583333333334,1.98
GZ587741708861243451,123.57187499999998,13.946944444444444,1.98
GZ587725551736455187,128.82079166666665,53.53641666666667,1.98
UN587738615955783801,180.8909305,36.60521321,1.97
RCS1514_07818,225.44583333333333,6.523666666666666,1.97
GZ588017722251870290,173.06845833333333,42.81761111111111,1.97
GZ587731500262948919,167.89933333333332,56.526916666666665,1.96
UN587739408387997738,171.54837294,35.29808604,1.94
RCS0357_05636,60.3325,-6.196444444444444,1.93
GZ587739706880950496,234.26354166666667,20.12977777777778,1.93
GZ587744638026579986,123.68599999999998,12.588083333333334,1.93
RCS2143_12483,328.465,3.629138888888889,1.92
RCS0357_05189,58.27375,-7.361833333333333,1.91
GZ587729774759248105,213.9425833333333,-1.1868055555555557,1.91
GZ588010136805113910,141.99058333333335,55.302277777777775,1.91
UN587739406243397728,179.69324111,34.22639078,1.9
RCS0133_02904,24.76708333333333,-2.8015,1.9
GZ587739607547904037,169.54825000000002,30.39519444444445,1.9
GZ587733432459788589,252.79616666666672,28.206222222222223,1.9
UN587733604791484593,210.8109773,57.68701229,1.89
GZ587729407813419171,254.685125,35.32311111111112,1.89
GZ587732772132880500,190.90016666666668,10.474583333333332,1.89
GZ588017724409249912,205.20429166666665,6.281888888888889,1.89
GZ587739098058260571,170.53391666666667,37.031527777777775,1.88
UN587732484898554049,189.9498637,51.08227844,1.87
UN587736975807479962,227.12034866,29.37792221,1.87
GZ587736542026400126,233.87620833333327,6.287694444444444,1.87
GZ588017703457849471,157.81829166666668,11.15202777777778,1.87
GZ587739294550392969,164.33399999999995,32.77461111111111,1.87
UN587729652888240304,253.36960328,35.23283436,1.86
UN588013382740475975,171.37265151,51.44263295,1.86
GZ587738195585794088,142.2579583333333,66.4585,1.86
GZ588017992302395611,209.17658333333333,9.789722222222222,1.85
GZ587742904476500085,196.035,18.37988888888889,1.85
UN587736940911591693,223.92886206,32.52759473,1.84
UN587739116320063602,144.88293732,31.40160514,1.84
GZ587736976889545018,246.075375,20.974083333333333,1.84
GZ587742609730109505,221.866875,13.23675,1.84
GZ587741721753682035,204.12958333333333,26.136305555555555,1.84
GZ588295840176472162,182.839625,48.82069444444445,1.83
RCS1645_09663,248.2291666666667,40.32502777777778,1.82
UN587732137000370323,198.04346929,52.91675432,1.81
RCS2338_14715,355.4558333333333,-12.73175,1.81
RCS1613_09599,246.82875,55.925666666666665,1.8
GZ587732153091949040,115.30795833333332,22.725166666666667,1.8
GZ587726014555160849,232.7415,1.1322777777777775,1.79
GZ587739827132301369,225.22675,20.87377777777778,1.79
GZ588017978380976198,247.95316666666668,20.410777777777778,1.79
UN587731521207730241,138.34869534,43.97611397,1.78
GZ587725551207317683,156.55720833333334,64.46863888888889,1.78
GZ587741531698823233,139.27862499999998,21.014055555555554,1.78
UN587733440507609232,227.29878672,48.34477019,1.77
GZ587742061584253235,124.53708333333334,11.747944444444444,1.77
GZ587731912572928205,139.06887500000002,47.56083333333333,1.77
GZ587733081352503392,195.14704166666667,55.04061111111111,1.77
GZ587733080280465515,201.37366666666668,53.58230555555556,1.77
GZ587738946676654226,164.16295833333334,37.587500000000006,1.75
UN587733398643015789,237.67753868,40.99271221,1.73
UN587735240101265558,132.31959847,30.51181726,1.73
RCS0047_00510,9.995833333333334,1.2591944444444445,1.73
RCS2143_11496,324.95166666666665,1.4585277777777776,1.73
UN587732482221342799,213.11919776,45.42476508,1.72
GZ587729776906469495,212.28929166666668,-2.844111111111112,1.72
UN587738617564299373,174.82202061,37.63271716,1.71
UN587738947221651591,187.89703516,39.8902501,1.71
RCS1111_06982,166.53916666666666,-4.660055555555556,1.7
GZ587736543103877672,242.51045833333333,5.917055555555556,1.7
GZ587742062680997918,178.51670833333336,23.339666666666663,1.7
GZ587732483288072375,190.24966666666663,49.724555555555554,1.69
UN587738196654817492,125.20281247,58.77618707,1.68
RCS2338_14794,356.2858333333333,-10.279611111111112,1.68
GZ587727944570568935,149.443875,2.8555,1.68
GZ587742611347210626,237.05266666666668,11.279527777777778,1.67
RCS0047_00672,10.58375,-1.844111111111112,1.66
GZ587742575919890587,219.476625,15.860694444444444,1.66
GZ587739810483339538,205.0462083333333,26.05858333333333,1.66
UN587739504468295771,180.51765499,31.48908079,1.65
RCS0310_04764,51.11708333333333,-11.846694444444443,1.65
MN163,227.4975,3.003083333333333,1.65
GT1237664877803077714,144.214581285077,29.1219097964213,1.65
UN587732471998185591,128.34879487,34.32668793,1.63
GZ588018253760757868,245.39395833333336,32.823861111111114,1.63
GZ587729159505510487,199.7698333333333,5.067722222222222,1.62
GZ587733080273977393,176.18995833333332,54.463,1.62
GZ587742615635755157,240.91545833333336,14.85075,1.62
RCS0133_02644,23.644166666666663,-1.9528611111111112,1.61
GZ587734862685536326,159.30029166666668,8.877500000000001,1.61
UN587737809571348512,124.18760238,53.41408255,1.6
UN588009368010096823,138.21142578,53.7519437,1.6
UN587725551212888217,187.23105334,67.19741631,1.59
UN587725469596778656,133.02696395,52.54831945,1.59
UN587738066730025261,118.52350866,51.4369867,1.59
GZ587742061048234305,126.487875,11.83825,1.59
RCS0047_01591,15.222499999999998,2.446777777777778,1.58
GZ588017979971928157,200.312,40.0325,1.58
GZ587742864743071876,164.5884166666667,16.82513888888889,1.57
GZ588023720708079790,219.9123333333333,20.505222222222223,1.57
GZ587741420564250754,130.95029166666666,19.909138888888886,1.57
GZ587742014908858429,219.90529166666667,19.60838888888889,1.57
ESO431-G16,128.53804,-30.08997,1.57
GZ587735665857069445,249.326125,34.07188888888889,1.55
GZ587742772939325550,159.35233333333335,14.793611111111112,1.55
GZ587726102557163655,213.588875,5.264833333333334,1.55
RCS0310_04121,46.785,-9.860388888888888,1.52
GZ587736977420517513,233.39891666666668,27.97430555555556,1.52
GZ587736941986185422,226.38841666666667,32.629444444444445,1.52
GZ587735743153700978,241.8294583333333,30.74344444444445,1.51
GT1237666407381598382,29.5673102053252,-0.522518985677306,1.51
UN587733398649110550,250.1196745,31.29562951,1.5
RCS1040_06010,155.67624999999998,57.55733333333333,1.5
GZ588017722252329118,174.50375,42.95988888888889,1.5
RCS1514_08030,226.67125,6.603111111111111,1.49
GZ587742550147137571,226.92579166666667,14.628,1.49
MN479,212.4975,-1.5385833333333332,1.49
GT1237659327092752463,221.094231168185,55.8356244435788,1.49
RCS0047_01473,14.1325,1.911111111111111,1.48
RCS0133_02149,22.065833333333337,0.4982777777777777,1.48
GT1237659132206448648,209.086859690681,52.4296282179256,1.47
RCS0357_05530,59.82,-7.919277777777778,1.46
GZ587729409156186207,256.81775000000005,34.822611111111115,1.46
GZ587734862144733392,150.16820833333333,7.684361111111111,1.45
UN587735663160000702,150.12987135,37.96640383,1.44
GZ587741600422559805,187.74745833333333,26.36955555555556,1.44
GZ587736975816130890,246.26300000000003,19.91172222222222,1.44
GZ587730817360330986,333.50504166666667,-8.544444444444444,1.44
RCS1514_08678,230.83125,7.731722222222222,1.43
RCS2338_14222,353.74666666666667,-11.927583333333333,1.43
GZ587725504481984733,254.71591666666663,63.17644444444444,1.43
GZ587736916758233444,233.59679166666663,10.823833333333331,1.43
GZ587742014878580898,146.11591666666664,18.6795,1.42
GZ587741828047896672,168.54908333333333,23.104666666666667,1.42
GZ587725818561691834,188.83525,68.15130555555557,1.41
GZ587727213344523046,316.11150000000004,-6.969083333333334,1.41
UN587739379911229563,211.15197924,31.18221785,1.4
ESO362-G15,79.82045,-37.14305,1.4
RCS2329_14182,353.5908333333333,0.5770555555555555,1.39
GZ587735665848418477,230.2085,47.725388888888894,1.39
GZ587736752468983988,242.7435,32.07588888888889,1.39
UN587725491062571200,258.54847552,57.97610797,1.38
UN587728668271116527,128.02761504,45.05982184,1.38
UN587733608558166038,254.43636884,30.81332717,1.38
GZ587725550139277406,188.02104166666663,66.40066666666667,1.38
UN587732482218983462,205.74022714,47.22431162,1.37
GZ588017726007541822,176.833125,7.878638888888889,1.37
GZ587741721211437146,190.486375,26.969416666666664,1.37
GZ588017702409666674,217.29783333333333,9.636527777777776,1.37
RCS1040_06317,163.39833333333334,60.25652777777778,1.36
GZ588017605758615555,186.5855,45.62238888888889,1.35
UN588018055647723632,207.71888418,50.24273716,1.34
RCS2329_12952,348.1583333333333,-3.0205277777777777,1.34
GZ588848899918659723,193.65766666666667,-0.1845555555555555,1.34
GZ587729782275310054,259.434,30.52358333333333,1.34
RCS0310_03566,43.31583333333333,-12.653416666666669,1.33
GZ587742061082771542,208.893625,20.396083333333333,1.33
UN587725981227221163,130.23160138,54.7043356,1.32
UN587736585505145093,224.78287739,35.31473422,1.32
RCS0357_05053,57.55083333333334,-10.950666666666669,1.32
GZ587725590381854969,259.0921666666667,64.37033333333332,1.32
GZ588016890634567824,145.11374999999998,34.070972222222224,1.31
GZ587727222480699513,344.50554166666666,14.42572222222222,1.31
GZ587733442118811917,230.2685,48.625527777777776,1.3
GZ587739707416445086,231.261625,21.63733333333333,1.3
GZ587735662090059846,161.0197083333333,39.99672222222223,1.3
UN587732482762998026,226.88841311,40.88759299,1.29
UN587733605338906896,242.53369668,43.90046898,1.29
GZ588015507664929026,14.165041666666667,-1.0785,1.29
GZ587742012748529726,188.54125,21.540722222222225,1.29
UN587733604799873167,237.32375289,47.08474295,1.28
GZ587741722822967379,192.9728333333333,27.97802777777777,1.28
RCS1514_08197,227.635,11.480222222222222,1.27
GZ587742615637459397,244.64312500000003,13.40863888888889,1.27
GZ587745541049549105,137.84504166666667,12.798638888888888,1.27
GZ587732482732523689,133.64070833333335,35.88086111111111,1.26
MRK1431,155.94317,60.75203,1.26
HST65A_2148_042181,327.85287500000004,-5.1195,1.26
GZ587746208910606482,164.47966666666667,8.5045,1.25
GZ587731187273105471,349.5613333333333,0.7658333333333334,1.25
UN587733423871361153,215.54714255,55.79137377,1.24
RCS0310_04675,50.52125,-9.970805555555556,1.24
GZ587741490363039847,146.25783333333334,24.428416666666667,1.24
GZ587741600948355087,159.70795833333332,24.46072222222222,1.24
HST01B_0223_100778,36.721125,0.0440555555555555,1.24
UN587728906100080852,118.01367219,34.26934714,1.23
RCS1645_10357,253.60625,37.768138888888885,1.23
GZ588017720644927606,184.55225,42.18686111111111,1.23
UN588017116126249158,211.09901373,45.0104488,1.22
RCS0047_00884,11.634583333333335,4.322805555555555,1.22
RCS0310_04497,48.932500000000005,-13.836166666666667,1.21
GZ587728879267414142,156.206875,3.5609444444444445,1.21
GZ587741709941407816,137.52241666666666,20.212694444444445,1.2
