Name,RA,DEC
UN587725469597434077,134.90710496,53.56390011
RCS1040_06270,162.04875,59.76258333333333
RCS2143_12662,329.18583333333333,-2.6046666666666667
MN614,208.00916666666663,66.83891666666666
RCS1040_06289,162.69208333333333,55.68794444444444
RCS2143_12382,328.0504166666667,0.8673611111111111
UN587735044690477141,138.33748498,35.45072407
RCS0133_02074,21.877916666666664,1.6918055555555556
UN587733423870574698,212.79049021,56.63660142
RCS0310_03604,43.55375,-10.80652777777778
GZ587729158427967586,191.08979166666663,4.427555555555556
UN587739408378888225,147.50322551,30.06139338
UN588017111834886174,191.05784008,47.96859924
RCS0357_05239,58.46458333333333,-8.570694444444444
RCS2143_11809,325.98958333333326,0.5436944444444445
GZ587738067261980988,110.67033333333332,41.476083333333335
RCS0357_05891,61.85958333333333,-7.716777777777778
RCS2329_12931,347.90958333333333,-2.190611111111111
RCS2338_14930,357.69083333333333,-13.156638888888889
GZ587727876380754076,355.43962500000004,-8.668888888888889
GZ587736803470672059,193.19083333333336,14.150805555555555
RCS2143_12109,327.02583333333337,-4.627916666666668
GZ587736916217692365,224.9745,11.880722222222223
GZ587739405700169872,162.67600000000002,31.855444444444444
J154203.84+000536.68,235.5155,0.09365833
RCS0357_05671,60.5,-7.26325
GZ587745540517789851,149.69958333333335,14.757305555555556
GZ587741724964094066,174.99200000000002,23.73963888888889
UN587729652889158023,254.85266967,33.42431163
RCS2329_14359,354.17,1.5002777777777778
RCS0047_00982,12.09375,0.3819999999999999
RCS2143_12304,327.7270833333333,-4.107444444444444
GZ587742577515429988,183.39325,20.5575
UN588017603610607665,184.90709229,43.99014726
RCS0310_04886,51.72416666666668,-15.088805555555556
GZ587741533325885498,180.015375,30.315194444444444
GZ587742902328885309,195.6627083333333,16.619333333333334
GZ588017728689864841,188.38545833333336,6.866083333333333
RCS0357_05456,59.43625,-10.858611111111111
RCS2143_12891,330.03041666666667,0.5819444444444444
RCS0310_03835,45.025,-10.952
RCS0133_02560,23.1425,0.4188055555555556
UN587736940911001735,222.47543672,33.19830763
GZ587735240106901615,145.49912500000002,37.12041666666666
RCS2329_14690,355.3258333333333,-3.1598333333333333
RCS2143_11237,323.9245833333333,1.986805555555556
GZ587739810501361898,246.9620833333333,13.58575
GZ587742863676473544,181.80004166666663,16.967305555555555
RCS2338_14329,354.08875000000006,-9.485194444444444
GZ587732772663001171,175.248375,10.717777777777778
RCS0310_04568,49.675,-14.799083333333334
RCS2338_14099,353.29041666666666,-9.938777777777778
RCS2338_14621,355.0791666666667,-10.759416666666668
J000646.74-003652.62,1.69445833,-0.61535
RCS1303_07451,195.80375,-5.355305555555555
GZ587730773884928048,350.94625,14.32011111111111
RCS1111_06371,163.9175,-2.5655277777777776
UN587739157653029036,146.63855632,30.89349092
RCS0047_01203,13.005416666666669,-3.648527777777778
GZ587742611346751704,235.8765,11.539027777777775
GZ587741601497809050,191.67554166666667,26.96558333333333
RCS2143_12236,327.50625,-2.652111111111111
GZ588010358543876313,167.50175,4.258722222222223
GZ588017704012742814,199.95741666666663,12.326555555555556
UN588011219143229595,234.21210352,52.25623111
GZ587729774217461967,202.71016666666668,-1.8575277777777777
UN587728676860592227,200.79046025,63.0023066
RCS2329_14667,355.25416666666666,-0.5805
UN587725817501057351,242.6824616,52.09218773
UN587736620397101101,237.74726588,29.92335688
GZ588017979449737417,238.07875,27.47608333333333
RCS0047_00803,11.242916666666666,0.8461388888888889
RCS1514_08270,227.9675,7.788666666666667
RCS2143_12889,330.02458333333334,-2.2251944444444445
GZ588297863648051342,150.94295833333334,41.59952777777778
RCS0047_00954,11.89875,-1.7666666666666666
GT1237663783136985126,30.426611213419,-0.805415650622074
RCS1514_08329,228.2170833333333,6.911694444444445
RCS0310_04461,48.715,-14.736027777777776
RCS1613_09342,243.76125,54.54030555555556
GZ587742012751741102,196.39529166666668,21.13580555555556
RCS1514_08938,232.44166666666663,5.730861111111111
GZ587738411397808328,147.055375,12.71661111111111
GT1237667252917895553,126.454348684688,15.7634626896442
UN588017605768511668,217.33957955,40.94799208
GZ587738616490754180,175.54162499999998,36.71011111111111
GZ587730774410068222,323.6574166666667,11.42086111111111
RCS2143_10784,321.78791666666666,-1.2479722222222225
UN587725552292200586,217.85367378,64.32302688
GZ588017604688936975,199.52629166666668,43.95558333333334
GZ587724648181071995,174.89695833333334,-3.442055555555556
RCS2338_14117,353.3495833333334,-5.349277777777777
GZ587736542548000905,198.754125,9.746055555555555
RCS0310_04684,50.55875,-15.2165
GT1237667109574279383,126.096860827979,19.2120136379193
RCS0357_05724,60.75625,-9.721388888888889
RCS0310_03589,43.46666666666667,-14.282472222222223
RCS1645_10267,252.85458333333327,38.696888888888886
GZ587741721209995356,186.786,26.95936111111111
RCS0133_02712,24.32375,1.1149444444444443
RCS0047_01602,15.258333333333333,4.364916666666666
UN587739406236450949,160.99841438,31.85938329
UN587725505559396589,261.90905134,55.5670763
RCS2338_13793,352.25125,-12.666472222222222
GZ587741603104293031,180.9904583333333,28.467666666666663
MCG-02-12-012,66.04796,-12.27189
RCS0133_02636,23.495416666666667,-1.154361111111111
UN587733429234630699,223.87353735,54.02019928
GZ587739720833630298,210.0785,27.74288888888889
RCS1040_06062,156.45624999999998,55.766777777777776
GZ587741709956874367,175.45816666666667,27.896555555555555
RCS2143_11154,323.37708333333336,2.853388888888889
UN587735743150227548,234.1251177,35.34217386
RCS0357_05401,59.16375000000001,-5.983388888888889
RCS2143_11109,323.18375000000003,0.9161666666666668
GZ587742062688927841,198.20275,22.865583333333333
UN588017606290243600,169.5134402,45.11300649
GT1237658611440222364,157.241232891286,45.3643443352421
GZ587739406256505031,215.0327083333333,30.366472222222225
UN587728931342581891,133.76445106,47.16862359
GZ587741421638451429,131.45754166666666,21.19983333333333
GZ587742014368907462,212.47179166666663,20.515472222222225
GZ588016878292631763,131.53833333333336,27.97
GZ588848899922591945,202.6701666666667,-0.1419722222222222
GZ587742578062393353,207.94683333333333,19.48825
RCS2329_13100,349.805,1.6172222222222223
GZ587742061093191782,233.30954166666663,15.01752777777778
RCS0047_01722,15.825833333333335,5.070111111111111
UN587735665033019414,194.78483084,56.25852951
UN587739608081825915,161.83275856,29.59673368
GZ588017977813696599,168.64229166666664,38.01513888888889
RCS1514_08799,231.71375,6.626472222222223
RCS2338_13509,351.4170833333334,-8.737138888888888
GZ587727221936095299,326.47779166666663,11.678277777777778
RCS1645_09994,251.15291666666667,41.85216666666667
GZ587729158426853468,188.49945833333337,4.568027777777777
GZ587733398652518655,255.89620833333336,25.349166666666665
MCG-3-35-014,205.37062,-19.37236
GZ587732771589390460,175.50829166666665,9.928694444444444
RCS0047_01384,13.758333333333333,-0.1701944444444444
RCS0357_04977,56.72666666666667,-10.27575
UN587732483833725127,219.18361723,44.92569885
GZ587742062166278433,232.087125,16.200722222222222
RCS0047_00944,11.857916666666666,1.7924166666666663
RCS1514_08851,232.0483333333333,8.923333333333332
RCS2143_10720,321.46166666666664,-0.3607499999999999
GZ588007005272408196,255.50758333333337,36.366083333333336
GZ588018091081990347,243.10379166666667,30.531666666666663
GZ587726032783212563,174.94054166666666,2.61925
RCS0047_00025,7.639166666666667,1.993138888888889
RCS2143_11762,325.8408333333333,3.1811666666666665
GZ587742014904860691,210.288625,21.23788888888889
GZ587730816822411334,331.05004166666663,-8.643333333333333
GZ587739114700537971,125.35412499999998,20.86130555555556
GZ587728668803006587,118.34125,36.28775
GZ588017704010449078,194.60866666666664,12.604083333333334
GT1237665330927435873,188.623245080549,32.8937311651775
RCS0047_01113,12.619166666666668,-2.165666666666666
GZ587741720675876920,193.7758333333333,26.31611111111112
RCS1514_08668,230.7783333333333,10.00925
RCS2329_13945,352.70958333333334,1.1616388888888889
RCS2143_12799,329.7095833333333,1.5776666666666666
UN587725470127161538,118.95464557,41.18700188
RCS0310_04634,50.30708333333334,-12.198916666666667
GZ587725591455203539,260.6995833333333,65.57533333333333
GZ587741722826047526,200.78704166666668,27.24388888888889
UN587736584435794194,234.72689,29.70549804
UN587741533330276449,191.54909446,30.0956038
GZ587745539437822055,135.49358333333336,11.107111111111111
GZ588018254289371194,226.66179166666663,44.934305555555554
UN587732482222981239,217.99943793,43.96181286
RCS2338_13974,352.79291666666666,-9.07311111111111
GZ587733609627255097,247.341625,39.6205
GZ587732052706852991,134.48624999999998,38.56355555555555
RCS1514_08201,227.65166666666667,10.02077777777778
GZ587742551748313160,205.01579166666664,19.601694444444448
GZ587729781199667607,256.0109583333333,33.868833333333335
GT1237665129610936526,166.174498649075,34.5213845736121
RCS2338_15143,359.00083333333333,-11.956444444444443
GZ587722952767439436,237.24979166666665,-0.0048055555555555
UN587733080279482448,197.69179408,54.02315382
RCS1514_07641,224.5233333333333,6.55975
RCS2143_12618,329.03625,1.097361111111111
GZ588018253228736638,253.9838333333333,24.68766666666667
RCS2143_10735,321.5475,1.0608333333333333
UN587739405699121275,159.93125068,31.25574548
RCS1303_07302,193.33166666666665,-5.063305555555555
GZ587731887344910666,120.24833333333332,34.57288888888889
UN588017113974898776,198.25403255,45.55627251
GZ587742061062258850,158.84033333333335,20.14
GZ587739408396058779,194.17841666666664,35.68594444444444
RCS2329_12937,347.9495833333333,-0.8532777777777778
RCS2338_14784,356.20958333333334,-13.075611111111112
RCS1303_07408,194.2825,2.086527777777778
GZ587739652645191703,239.7994583333333,20.747611111111112
GZ588018055664435211,249.9350833333333,28.87216666666667
RCS0133_02622,23.30291666666667,1.5553611111111112
RCS2338_14175,353.56708333333336,-8.721638888888888
GZ587739648893386939,169.3420833333333,32.70938888888889
RCS2143_11072,322.99333333333334,-0.0396944444444444
UN587739131347140868,219.47067761,31.843454
GZ587736753011229034,253.15741666666665,23.98611111111111
RCS2143_10534,320.5020833333333,1.4935555555555555
GZ588017604160258102,223.00929166666668,37.60533333333333
UN587739294552424522,169.90830572,33.44940344
GZ587736545774796882,226.42429166666668,5.095055555555556
UN587738615948771469,161.44578421,34.41887211
GZ587741816772100483,126.43908333333331,13.712055555555557
GT1237664667352039631,132.825868969778,26.0537496176627
GZ588017724397518988,178.13250000000002,6.689138888888889
GZ587727942423281860,149.91499999999996,1.0995277777777777
UN587739504477995184,206.33559931,29.72706232
GZ587739302603194487,176.10570833333333,33.68497222222222
GZ587742014888345697,169.59012500000003,22.485333333333333
GZ587744638565155000,127.38612499999998,14.451916666666666
GZ587724648184348875,182.4809583333333,-3.5308333333333333
RCS0357_05510,59.68458333333333,-9.777805555555556
RCS2338_13291,350.67958333333337,-10.497416666666666
UN587735742615781689,239.20781905,31.77391823
RCS2143_11456,324.78624999999994,-1.886861111111111
GZ587738574071267367,202.147875,38.97697222222222
GZ587725039554068634,177.71716666666669,-3.137722222222222
GZ587732702322622625,145.51558333333332,5.65925
RCS2338_13310,350.72041666666667,-12.694777777777778
RCS2329_13218,350.46125,0.6259722222222223
RCS2329_14676,355.295,1.6239444444444444
GZ587742890509795459,245.62375,50.38216666666667
RCS2143_11796,325.9529166666666,1.535472222222222
GZ588023668639596653,195.4904583333333,19.253222222222224
GZ587739303146487925,193.77816666666664,34.23533333333334
RCS0047_01097,12.557083333333331,1.2331666666666667
UN587728931879911566,134.55158664,48.14149504
RCS2338_14849,356.9054166666667,-11.16088888888889
GZ587741533324378159,176.00741666666664,30.04508333333333
GZ587736809916858476,218.72558333333333,13.592638888888889
UN587735240101789954,133.38945969,31.29516434
UN588017605214011603,162.27144559,43.00435939
RCS0047_00198,8.76375,-0.8300833333333333
GZ587742567854637186,145.60970833333334,15.558944444444446
GZ588017991763558646,204.6386666666667,9.730722222222225
UN587736942517747871,212.81969423,37.30750966
GZ587738067808813306,128.83979166666668,61.57586111111112
RCS1514_08502,229.5183333333333,9.229805555555556
GT1237660963472932915,129.574801491995,30.9169613387387
GZ588010878771068943,207.370625,4.213861111111111
RCS2143_12055,326.8395833333334,0.3850277777777778
UN588017626151976963,174.02268255,44.23509392
GZ587741421096403430,120.73541666666664,15.352777777777778
GZ587735661010747524,146.34175000000002,34.703027777777784
UN587732136997224571,186.10046884,53.57848472
RCS2338_13999,352.90666666666664,-11.101527777777775
GZ587741708885622812,181.87866666666667,27.321277777777777
GZ588017705069772903,160.70370833333334,12.523666666666667
RCS0047_00305,9.220833333333331,1.892472222222222
GT1237661957762842806,217.764070174471,46.7991729860475
RCS2143_10573,320.73291666666665,2.6208333333333336
RCS0310_04478,48.79416666666667,-11.60475
GZ587742551751131271,211.66054166666663,18.73475
UN587739099137572941,186.57311888,38.70923611
RCS1303_07173,192.4675,-4.682944444444445
GZ587736945742053818,254.77383333333336,18.605666666666668
UN587729386620321927,203.18875973,58.29012984
RCS0310_04300,47.81541666666666,-16.96061111111111
GZ587724649255403683,176.23887499999998,-2.50375
RCS2329_12999,348.6129166666667,0.6482222222222221
GZ588848900469293080,225.05341666666664,0.33975
GZ587739408407265415,223.85429166666663,29.715416666666663
GZ587725469592715391,123.84891666666664,45.584500000000006
UN588017625076465776,168.83783374,42.70483826
RCS2143_10824,321.9791666666667,3.785972222222222
GZ588010878220304450,175.53041666666667,4.211
UN587728670419583186,128.41019626,47.7318255
RCS2143_10654,321.1433333333333,-2.0064166666666665
GZ587739708491497658,234.64025,21.38747222222222
GZ588016879903506552,131.33845833333334,29.298333333333336
UN587733399719575770,244.5643643,37.10468616
RCS0047_00316,9.272916666666667,4.8487222222222215
GZ587742629066899820,234.45941666666667,12.083055555555555
GZ588023669706260644,178.32637499999998,20.10738888888889
GZ587742578070913258,228.09595833333333,15.84875
GZ587734623244582939,135.06333333333333,35.72213888888889
GZ587736584972337487,234.3107916666667,30.51308333333333
GZ587732770523054085,192.62704166666663,9.1465
GZ587742061061013651,155.83874999999998,19.47005555555556
RCS2338_13760,352.16624999999993,-5.823222222222222
RCS2338_14867,357.0808333333333,-12.556944444444444
UN588017605767790759,215.30442819,41.52840269
GZ587728676861182142,203.6770833333333,62.574444444444445
GZ587739844848320635,221.83766666666665,20.2795
GZ587736542565761236,239.61658333333327,5.924916666666667
UN587729385545662535,198.86180776,58.07963612
UN587738615955324965,179.59020087,36.63901636
J033328.87+000156.13,53.36979167,0.03257222
GZ588017729762099275,184.86883333333333,7.798527777777777
GZ587733195161337955,199.417,53.14361111111111
UN587733409912979581,224.93511443,46.40235293
GZ587732770524889173,196.9929583333333,9.003305555555556
RCS0047_00574,10.218749999999998,4.394416666666667
GZ587730772806205680,339.39008333333334,12.51436111111111
GZ587734303802720300,330.2821666666666,-0.7086111111111111
UN587732154176045285,135.61413126,38.86192098
RCS2338_13998,352.90416666666664,-11.923666666666666
RCS2338_14951,357.8879166666667,-10.769194444444445
GZ588023668629962900,172.13966666666667,19.06988888888889
UN587735044152361039,135.75551371,33.67005026
GZ587739719765852290,224.4509583333333,23.336777777777776
UN587739505006411904,183.991331,32.05614923
RCS1514_08448,229.00041666666667,9.96825
UN587732483276210382,150.73708816,44.4160811
GZ587741490352292316,122.18108333333332,14.789194444444444
GZ588023240743518273,135.05333333333334,17.553583333333336
GZ587725041709875390,196.83541666666667,-1.435361111111111
UN588017948814278720,182.04701378,42.84441148
GZ587725775603433949,113.97620833333332,39.5625
RCS0310_03744,44.35416666666667,-14.869083333333334
RCS1111_06671,165.2875,-3.918694444444444
UN587736976880632044,226.12862048,30.52601194
GZ587727213881065580,315.3104166666667,-6.432916666666667
GZ587746209984020730,163.707,9.185027777777778
GZ588009368546639883,136.77041666666668,53.44905555555555
MRK212,187.06348,44.45314
UN588017720649580654,198.75906567,41.29317213
RCS1645_10203,252.5558333333333,41.49672222222223
GZ587726877271982363,333.71837500000004,-9.432888888888888
UN587731522284028088,144.52742272,48.07154008
RCS0310_04518,49.08166666666667,-15.526305555555556
GZ587739407878652161,242.60954166666667,21.17777777777778
GZ588297863652769910,164.79404166666666,45.23066666666667
UN587731870165106746,157.56532692,52.56694234
GZ588010879835766880,186.7615,5.600083333333333
UN587738615414980743,169.94347748,35.30096401
GZ588017704002584604,176.12754166666667,12.702944444444444
NGC3758,174.12125,21.59611
UN587729154134179961,178.27689487,64.29902691
UN587738947757998264,186.39703872,40.25472643
GZ587742575914582207,207.026625,17.993361111111113
RCS0047_00026,7.649166666666666,-3.675777777777778
GZ588013384352792733,177.51562500000003,53.190305555555554
MRK777,189.53725,14.35322
RCS1111_06867,166.0725,-2.825611111111111
RCS1514_08779,231.5820833333333,7.425111111111112
RCS2338_14845,356.87750000000005,-9.654388888888889
GZ587742566789283919,165.45520833333336,17.983194444444443
GZ587739158189047958,144.3599166666667,30.526333333333334
GZ587724234247241939,7.614333333333333,16.1065
GZ587742061071630436,181.65983333333327,22.249
UN587725492134281452,256.62886311,62.67896481
GZ587742061098106965,244.27483333333333,11.5215
GZ587738570851876963,186.978625,16.071527777777778
GT1237657587096289353,37.0404509610825,0.799083301918103
GZ587742611343802434,229.2550833333333,13.102972222222222
GZ588017704018313247,212.82337500000003,11.321194444444444
GZ587724198819791015,27.285,13.96325
GT1237665564997714246,217.526709428389,20.5941576317881
GZ587725551202074700,136.27858333333336,57.50325
RCS0310_03794,44.72666666666667,-9.843555555555556
RCS1514_08821,231.885,11.32863888888889
GZ588017948275245217,175.59395833333332,41.98233333333334
GZ587727178988388360,4.713416666666666,-10.377277777777778
UN587738067267551579,119.11316072,53.00402809
RCS0047_00041,7.729166666666666,3.2420555555555555
RCS1613_09292,243.15125,55.29552777777778
GZ587725590919184603,260.77104166666663,63.57605555555556
GZ587732771046228165,161.0509583333333,8.781472222222224
GZ587739406797766859,225.9942083333333,27.443555555555555
RCS2143_12621,329.0491666666667,2.241138888888889
GZ587742903401054333,191.96145833333333,17.709694444444445
GZ587728880338468874,149.898875,4.099583333333333
RCS0047_00402,9.611249999999998,-3.280305555555556
RCS0310_03823,44.95291666666667,-13.878861111111112
GZ587726878885019907,339.4398333333333,-8.640527777777777
RCS0047_01248,13.170416666666668,5.176472222222222
GZ587741726580539523,189.70929166666667,25.145972222222223
UN587725982302142672,132.36293663,57.31789404
UN587738950950977677,186.38122235,36.79283113
GZ587733603734192307,252.36516666666668,32.67561111111111
GZ587734622161731985,117.22425,21.94997222222222
MRK153,162.27097,52.3355
RCS2338_13473,351.30791666666664,-5.348916666666667
MCG+10-19-089,203.41233,60.38794
RCS0047_01192,12.947083333333332,0.2979166666666666
RCS0047_01351,13.596666666666668,-2.670638888888889
UN587736977416978617,225.13600292,31.47072052
RCS1514_08050,226.8345833333333,9.586416666666668
GZ587742774013657199,160.627875,15.759972222222222
UN588011219141984319,230.49384129,54.03100646
RCS0047_01747,15.938750000000002,2.8100277777777776
GZ587739607563632783,211.0992083333333,28.64819444444444
GZ587742059995004961,174.7144583333333,20.98255555555556
UN587728930269954093,137.54173702,48.22825087
UN588016878831468654,135.60135897,30.56598357
UN587725552269328652,119.74791257,46.46462722
UN587728677932236907,190.32801213,64.5138401
GZ587742190435500071,168.5244583333333,24.12477777777778
RCS0047_00958,11.936666666666667,-2.5876944444444447
GZ587736941450559785,229.30504166666665,30.98033333333333
